entry_id,created_at,pir,ir,color code,alert,part_name,part_type,material,product_id,defect_type,defect_location
247,2025-06-09T10:02:39+00:00,0,0,0,1,Alternator,Electrical,Ceramic,10247,Functional,Surface
248,2025-06-09T09:33:45+00:00,1,0,0,1,Alternator,Ignition,Plastic,10248,Structural,Surface
249,2025-06-09T09:29:03+00:00,1,0,0,1,Air Filter,Brake System,Aluminum,10249,Structural,Component
250,2025-06-09T10:02:40+00:00,1,0,0,0,Fuel Tank,Engine Parts,Metal,10250,Structural,Component
251,2025-06-09T09:51:09+00:00,0,0,0,0,Alternator,Electrical,Metal,10251,Structural,Component
252,2025-06-09T09:35:23+00:00,1,0,0,1,Air Filter,Electrical,Synthetic,10252,Functional,Internal
253,2025-06-09T09:24:37+00:00,0,0,0,1,Air Filter,Brake System,Plastic,10253,Structural,Component
254,2025-06-09T09:14:40+00:00,0,1,0,1,Headlight Assembly,Fuel System,Plastic,10254,Structural,Internal
255,2025-06-09T09:39:23+00:00,0,0,0,1,Brake Pad,Brake System,Aluminum,10255,Functional,Component
256,2025-06-09T09:25:34+00:00,1,0,0,1,Air Filter,Electrical,Plastic,10256,Cosmetic,Component
257,2025-06-09T09:10:28+00:00,1,0,1,1,Radiator,Brake System,Aluminum,10257,Structural,Internal
258,2025-06-09T09:45:21+00:00,0,0,0,1,Air Filter,Lighting,Metal,10258,Cosmetic,Component
259,2025-06-09T09:42:01+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Plastic,10259,Functional,Internal
260,2025-06-09T09:36:06+00:00,1,0,0,1,Spark Plug,Electrical,Ceramic,10260,Structural,Internal
261,2025-06-09T09:12:24+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Ceramic,10261,Structural,Component
262,2025-06-09T09:24:36+00:00,1,0,0,0,Air Filter,Exterior,Metal,10262,Cosmetic,Internal
263,2025-06-09T10:05:14+00:00,0,0,0,0,Alternator,Engine Parts,Ceramic,10263,Functional,Surface
264,2025-06-09T09:10:28+00:00,1,1,0,1,Radiator,Electrical,Aluminum,10264,Cosmetic,Internal
265,2025-06-09T09:14:00+00:00,1,1,0,1,Headlight Assembly,Ignition,Synthetic,10265,Structural,Component
266,2025-06-09T09:43:12+00:00,1,0,0,0,Alternator,Fuel System,Ceramic,10266,Structural,Internal
267,2025-06-09T09:47:36+00:00,0,1,0,0,Radiator,Engine Parts,Aluminum,10267,Structural,Component
268,2025-06-09T10:11:12+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,10268,Cosmetic,Internal
269,2025-06-09T09:37:03+00:00,1,0,0,0,Air Filter,Electrical,Aluminum,10269,Structural,Surface
270,2025-06-09T09:57:46+00:00,0,0,0,0,Radiator,Electrical,Ceramic,10270,Structural,Surface
271,2025-06-09T09:55:23+00:00,0,0,0,0,Battery,Brake System,Metal,10271,Functional,Internal
272,2025-06-09T09:47:37+00:00,1,1,0,1,Alternator,Exterior,Metal,10272,Cosmetic,Surface
273,2025-06-09T09:25:14+00:00,1,1,0,0,Fuel Tank,Lighting,Synthetic,10273,Functional,Component
274,2025-06-09T09:30:19+00:00,1,0,0,0,Fuel Tank,Engine Parts,Plastic,10274,Cosmetic,Surface
275,2025-06-09T10:07:13+00:00,0,0,1,1,Radiator,Lighting,Ceramic,10275,Functional,Surface
276,2025-06-09T10:05:14+00:00,1,0,0,1,Radiator,Engine Parts,Metal,10276,Functional,Component
277,2025-06-09T10:11:55+00:00,1,0,0,1,Battery,Engine Parts,Plastic,10277,Structural,Internal
278,2025-06-09T09:34:45+00:00,0,0,1,0,Battery,Engine Parts,Metal,10278,Cosmetic,Surface
279,2025-06-09T10:16:52+00:00,0,0,0,1,Engine Oil Filter,Electrical,Ceramic,10279,Structural,Internal
280,2025-06-09T09:20:28+00:00,1,0,0,0,Fuel Tank,Engine Parts,Plastic,10280,Functional,Surface
281,2025-06-09T09:15:40+00:00,1,0,0,1,Spark Plug,Exterior,Ceramic,10281,Cosmetic,Component
282,2025-06-09T10:11:13+00:00,0,0,0,0,Engine Oil Filter,Ignition,Ceramic,10282,Functional,Surface
283,2025-06-09T09:20:27+00:00,1,0,0,0,Fuel Tank,Engine Parts,Plastic,10283,Functional,Surface
284,2025-06-09T09:44:01+00:00,0,0,0,0,Radiator,Ignition,Ceramic,10284,Cosmetic,Surface
285,2025-06-09T09:51:10+00:00,0,0,0,0,Headlight Assembly,Fuel System,Aluminum,10285,Cosmetic,Internal
286,2025-06-09T09:46:01+00:00,0,0,0,0,Fuel Tank,Engine Parts,Synthetic,10286,Cosmetic,Surface
287,2025-06-09T09:28:05+00:00,1,0,0,0,Engine Oil Filter,Lighting,Aluminum,10287,Functional,Internal
288,2025-06-09T09:32:13+00:00,0,0,0,0,Alternator,Electrical,Aluminum,10288,Structural,Internal
289,2025-06-09T09:16:42+00:00,0,0,0,0,Radiator,Engine Parts,Synthetic,10289,Structural,Component
290,2025-06-09T09:13:41+00:00,1,0,0,1,Windshield Wiper,Fuel System,Plastic,10290,Functional,Surface
291,2025-06-09T09:34:45+00:00,1,0,0,0,Battery,Brake System,Synthetic,10291,Structural,Surface
292,2025-06-09T09:44:02+00:00,1,0,0,0,Fuel Tank,Ignition,Aluminum,10292,Structural,Surface
293,2025-06-09T09:52:26+00:00,1,1,0,1,Brake Pad,Fuel System,Synthetic,10293,Cosmetic,Surface
294,2025-06-09T09:42:19+00:00,0,0,0,0,Spark Plug,Ignition,Aluminum,10294,Functional,Component
295,2025-06-09T09:44:02+00:00,1,0,0,0,Spark Plug,Lighting,Aluminum,10295,Functional,Internal
296,2025-06-09T09:16:20+00:00,1,0,0,1,Fuel Tank,Exterior,Ceramic,10296,Functional,Component
297,2025-06-09T09:18:34+00:00,0,1,0,0,Brake Pad,Lighting,Aluminum,10297,Functional,Internal
298,2025-06-09T10:14:55+00:00,1,0,0,0,Alternator,Fuel System,Ceramic,10298,Structural,Internal
299,2025-06-09T09:37:03+00:00,1,1,0,0,Brake Pad,Fuel System,Plastic,10299,Cosmetic,Internal
300,2025-06-09T09:31:53+00:00,1,0,0,0,Windshield Wiper,Ignition,Synthetic,10300,Functional,Surface
301,2025-06-09T09:54:42+00:00,1,0,1,0,Spark Plug,Cooling,Aluminum,10301,Functional,Internal
302,2025-06-09T09:20:46+00:00,1,0,0,1,Alternator,Lighting,Metal,10302,Functional,Internal
303,2025-06-09T09:51:29+00:00,1,0,0,1,Radiator,Brake System,Metal,10303,Structural,Component
304,2025-06-09T10:11:54+00:00,1,0,0,1,Radiator,Electrical,Ceramic,10304,Cosmetic,Internal
305,2025-06-09T10:05:34+00:00,1,0,1,1,Battery,Exterior,Plastic,10305,Structural,Surface
306,2025-06-09T10:05:14+00:00,1,0,0,0,Radiator,Electrical,Synthetic,10306,Cosmetic,Component
307,2025-06-09T09:21:25+00:00,0,0,0,0,Radiator,Brake System,Aluminum,10307,Functional,Surface
308,2025-06-09T09:15:59+00:00,0,0,0,0,Brake Pad,Engine Parts,Ceramic,10308,Structural,Component
309,2025-06-09T09:35:44+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Ceramic,10309,Functional,Internal
310,2025-06-09T10:09:51+00:00,1,0,0,1,Spark Plug,Engine Parts,Plastic,10310,Cosmetic,Internal
311,2025-06-09T09:30:38+00:00,1,0,0,0,Brake Pad,Brake System,Aluminum,10311,Structural,Internal
312,2025-06-09T10:03:18+00:00,0,0,0,1,Air Filter,Engine Parts,Synthetic,10312,Functional,Surface
313,2025-06-09T09:57:25+00:00,0,0,0,0,Battery,Engine Parts,Plastic,10313,Structural,Internal
314,2025-06-09T09:52:07+00:00,0,0,0,0,Radiator,Electrical,Metal,10314,Structural,Internal
315,2025-06-09T09:46:01+00:00,1,0,0,1,Alternator,Fuel System,Aluminum,10315,Functional,Component
316,2025-06-09T09:37:42+00:00,0,0,0,0,Fuel Tank,Exterior,Plastic,10316,Cosmetic,Component
317,2025-06-09T10:09:33+00:00,1,0,0,0,Air Filter,Engine Parts,Ceramic,10317,Functional,Internal
318,2025-06-09T09:46:59+00:00,1,1,0,1,Headlight Assembly,Engine Parts,Plastic,10318,Structural,Component
319,2025-06-09T09:28:43+00:00,1,0,0,1,Radiator,Fuel System,Plastic,10319,Functional,Internal
320,2025-06-09T09:12:04+00:00,1,0,0,0,Spark Plug,Electrical,Plastic,10320,Structural,Component
321,2025-06-09T09:59:25+00:00,1,0,0,1,Brake Pad,Cooling,Metal,10321,Structural,Surface
322,2025-06-09T09:31:34+00:00,1,0,0,1,Engine Oil Filter,Electrical,Ceramic,10322,Structural,Component
323,2025-06-09T09:32:49+00:00,1,0,0,0,Engine Oil Filter,Engine Parts,Ceramic,10323,Cosmetic,Component
324,2025-06-09T10:07:12+00:00,1,0,0,0,Engine Oil Filter,Ignition,Aluminum,10324,Structural,Surface
325,2025-06-09T09:38:24+00:00,1,0,0,1,Engine Oil Filter,Electrical,Plastic,10325,Functional,Surface
326,2025-06-09T09:15:59+00:00,1,0,0,0,Alternator,Engine Parts,Metal,10326,Cosmetic,Component
327,2025-06-09T09:11:25+00:00,0,0,0,1,Alternator,Brake System,Metal,10327,Cosmetic,Internal
328,2025-06-09T09:37:23+00:00,0,0,0,0,Radiator,Ignition,Plastic,10328,Structural,Surface
329,2025-06-09T10:05:15+00:00,0,0,0,1,Spark Plug,Cooling,Metal,10329,Functional,Component
330,2025-06-09T09:53:43+00:00,1,0,1,1,Air Filter,Engine Parts,Ceramic,10330,Structural,Internal
331,2025-06-09T10:05:15+00:00,1,0,0,0,Alternator,Ignition,Aluminum,10331,Structural,Internal
332,2025-06-09T09:43:42+00:00,1,0,0,0,Engine Oil Filter,Ignition,Ceramic,10332,Cosmetic,Surface
333,2025-06-09T10:12:17+00:00,1,0,0,0,Alternator,Lighting,Ceramic,10333,Functional,Internal
334,2025-06-09T09:48:34+00:00,1,0,0,1,Alternator,Engine Parts,Ceramic,10334,Structural,Internal
335,2025-06-09T09:12:04+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Plastic,10335,Functional,Internal
336,2025-06-09T09:36:25+00:00,1,0,0,0,Engine Oil Filter,Ignition,Ceramic,10336,Cosmetic,Component
337,2025-06-09T09:52:06+00:00,0,0,0,0,Battery,Brake System,Ceramic,10337,Cosmetic,Component
338,2025-06-09T09:30:39+00:00,1,0,0,1,Air Filter,Engine Parts,Ceramic,10338,Structural,Surface
339,2025-06-09T09:08:50+00:00,0,0,0,1,Alternator,Electrical,Aluminum,10339,Cosmetic,Surface
340,2025-06-09T10:05:53+00:00,1,0,0,1,Brake Pad,Exterior,Metal,10340,Functional,Component
341,2025-06-09T09:35:23+00:00,1,0,0,0,Fuel Tank,Exterior,Ceramic,10341,Functional,Component
342,2025-06-09T09:17:00+00:00,0,0,0,0,Windshield Wiper,Brake System,Plastic,10342,Functional,Component
343,2025-06-09T09:35:23+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Ceramic,10343,Functional,Internal
344,2025-06-09T09:31:34+00:00,1,1,0,1,Alternator,Exterior,Metal,10344,Functional,Internal
345,2025-06-09T10:10:34+00:00,0,0,0,1,Headlight Assembly,Exterior,Plastic,10345,Cosmetic,Internal
346,2025-06-09T09:37:22+00:00,1,0,0,1,Alternator,Ignition,Synthetic,10346,Cosmetic,Internal
347,2025-06-09T10:00:41+00:00,1,0,0,0,Alternator,Cooling,Ceramic,10347,Structural,Surface
348,2025-06-09T09:57:28+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Plastic,10348,Structural,Internal
349,2025-06-09T09:47:18+00:00,0,0,0,0,Alternator,Engine Parts,Plastic,10349,Structural,Internal
350,2025-06-09T10:14:16+00:00,0,0,0,1,Headlight Assembly,Ignition,Aluminum,10350,Functional,Component
351,2025-06-09T10:00:40+00:00,0,1,0,0,Windshield Wiper,Fuel System,Synthetic,10351,Cosmetic,Surface
352,2025-06-09T10:15:36+00:00,0,0,0,1,Headlight Assembly,Fuel System,Aluminum,10352,Functional,Surface
353,2025-06-09T09:30:01+00:00,0,0,0,1,Alternator,Brake System,Ceramic,10353,Functional,Internal
354,2025-06-09T09:14:41+00:00,1,0,0,0,Fuel Tank,Electrical,Synthetic,10354,Structural,Surface
355,2025-06-09T09:13:20+00:00,1,0,0,0,Battery,Electrical,Ceramic,10355,Structural,Component
356,2025-06-09T09:46:59+00:00,1,0,0,0,Spark Plug,Engine Parts,Plastic,10356,Structural,Internal
357,2025-06-09T10:16:15+00:00,0,0,0,0,Battery,Engine Parts,Metal,10357,Functional,Internal
358,2025-06-09T09:43:42+00:00,1,0,1,1,Alternator,Electrical,Metal,10358,Functional,Component
359,2025-06-09T10:08:11+00:00,1,0,0,0,Windshield Wiper,Lighting,Synthetic,10359,Functional,Component
360,2025-06-09T09:59:44+00:00,1,0,0,1,Fuel Tank,Cooling,Metal,10360,Cosmetic,Surface
361,2025-06-09T09:57:05+00:00,0,0,0,0,Fuel Tank,Ignition,Ceramic,10361,Functional,Internal
362,2025-06-09T09:46:01+00:00,0,0,0,1,Spark Plug,Electrical,Ceramic,10362,Functional,Component
363,2025-06-09T09:09:50+00:00,1,0,0,0,Brake Pad,Cooling,Plastic,10363,Structural,Component
364,2025-06-09T09:35:24+00:00,1,1,0,1,Air Filter,Brake System,Plastic,10364,Structural,Internal
365,2025-06-09T09:58:07+00:00,1,0,0,1,Headlight Assembly,Engine Parts,Aluminum,10365,Functional,Component
366,2025-06-09T09:29:42+00:00,1,0,0,0,Alternator,Fuel System,Synthetic,10366,Functional,Surface
367,2025-06-09T09:10:28+00:00,1,0,1,1,Fuel Tank,Brake System,Synthetic,10367,Structural,Component
368,2025-06-09T09:12:44+00:00,1,0,0,1,Windshield Wiper,Electrical,Synthetic,10368,Functional,Surface
369,2025-06-09T10:11:13+00:00,0,0,0,1,Radiator,Fuel System,Plastic,10369,Structural,Internal
370,2025-06-09T10:08:10+00:00,1,0,0,1,Headlight Assembly,Exterior,Plastic,10370,Functional,Component
371,2025-06-09T09:41:22+00:00,0,0,0,0,Spark Plug,Electrical,Ceramic,10371,Cosmetic,Component
372,2025-06-09T09:33:08+00:00,0,0,0,1,Brake Pad,Electrical,Synthetic,10372,Functional,Internal
373,2025-06-09T09:55:43+00:00,0,0,0,0,Radiator,Brake System,Ceramic,10373,Structural,Component
374,2025-06-09T09:08:50+00:00,1,0,0,1,Fuel Tank,Ignition,Aluminum,10374,Cosmetic,Surface
375,2025-06-09T09:12:25+00:00,1,0,0,1,Engine Oil Filter,Fuel System,Synthetic,10375,Structural,Internal
376,2025-06-09T09:59:25+00:00,0,0,0,0,Spark Plug,Engine Parts,Aluminum,10376,Structural,Internal
377,2025-06-09T10:00:40+00:00,1,0,0,1,Air Filter,Cooling,Ceramic,10377,Functional,Component
378,2025-06-09T09:07:53+00:00,1,0,0,1,Brake Pad,Brake System,Ceramic,10378,Functional,Component
379,2025-06-09T09:15:39+00:00,1,0,0,1,Brake Pad,Electrical,Aluminum,10379,Functional,Internal
380,2025-06-09T09:55:23+00:00,0,0,0,1,Spark Plug,Brake System,Ceramic,10380,Functional,Internal
381,2025-06-09T10:11:13+00:00,1,0,0,0,Fuel Tank,Lighting,Ceramic,10381,Functional,Component
382,2025-06-09T09:10:28+00:00,1,0,0,1,Air Filter,Engine Parts,Metal,10382,Structural,Surface
383,2025-06-09T10:04:32+00:00,1,0,0,1,Engine Oil Filter,Electrical,Plastic,10383,Functional,Component
384,2025-06-09T09:20:47+00:00,0,0,0,0,Headlight Assembly,Electrical,Aluminum,10384,Functional,Component
385,2025-06-09T10:09:33+00:00,1,0,0,0,Air Filter,Lighting,Aluminum,10385,Cosmetic,Internal
386,2025-06-09T09:44:59+00:00,0,0,0,0,Headlight Assembly,Fuel System,Metal,10386,Structural,Internal
387,2025-06-09T09:26:12+00:00,1,0,0,1,Brake Pad,Electrical,Synthetic,10387,Cosmetic,Component
388,2025-06-09T09:46:20+00:00,0,1,0,1,Headlight Assembly,Lighting,Aluminum,10388,Structural,Component
389,2025-06-09T09:57:04+00:00,0,0,0,0,Headlight Assembly,Fuel System,Synthetic,10389,Cosmetic,Component
390,2025-06-09T09:16:20+00:00,0,0,0,0,Engine Oil Filter,Engine Parts,Ceramic,10390,Cosmetic,Surface
391,2025-06-09T09:24:37+00:00,0,0,2,0,Radiator,Fuel System,Ceramic,10391,Functional,Surface
392,2025-06-09T09:13:02+00:00,1,0,0,1,Spark Plug,Electrical,Synthetic,10392,Functional,Internal
393,2025-06-09T09:17:38+00:00,1,0,1,1,Brake Pad,Lighting,Ceramic,10393,Functional,Internal
394,2025-06-09T09:33:08+00:00,1,0,0,1,Radiator,Engine Parts,Plastic,10394,Cosmetic,Internal
395,2025-06-09T09:28:43+00:00,0,0,0,1,Headlight Assembly,Brake System,Synthetic,10395,Functional,Component
396,2025-06-09T09:19:50+00:00,0,0,0,1,Alternator,Electrical,Aluminum,10396,Cosmetic,Internal
397,2025-06-09T09:45:00+00:00,0,0,2,0,Radiator,Ignition,Aluminum,10397,Structural,Surface
398,2025-06-09T10:14:34+00:00,1,1,0,0,Windshield Wiper,Exterior,Metal,10398,Structural,Internal
399,2025-06-09T09:16:00+00:00,1,0,0,1,Engine Oil Filter,Brake System,Synthetic,10399,Cosmetic,Component
400,2025-06-09T10:02:02+00:00,0,0,0,1,Headlight Assembly,Ignition,Ceramic,10400,Cosmetic,Component
401,2025-06-09T09:48:34+00:00,0,0,0,1,Headlight Assembly,Fuel System,Aluminum,10401,Cosmetic,Surface
402,2025-06-09T10:09:33+00:00,1,0,0,0,Air Filter,Engine Parts,Aluminum,10402,Cosmetic,Surface
403,2025-06-09T09:28:05+00:00,1,0,0,0,Fuel Tank,Engine Parts,Plastic,10403,Structural,Surface
404,2025-06-09T09:34:25+00:00,0,0,0,0,Brake Pad,Electrical,Aluminum,10404,Cosmetic,Component
405,2025-06-09T09:58:46+00:00,0,0,0,1,Engine Oil Filter,Exterior,Plastic,10405,Structural,Component
406,2025-06-09T09:53:43+00:00,1,0,0,1,Headlight Assembly,Electrical,Ceramic,10406,Functional,Internal
407,2025-06-09T09:25:53+00:00,0,0,2,0,Air Filter,Lighting,Ceramic,10407,Functional,Internal
408,2025-06-09T10:09:52+00:00,0,0,0,0,Air Filter,Electrical,Synthetic,10408,Functional,Internal
409,2025-06-09T10:16:53+00:00,0,0,0,1,Windshield Wiper,Fuel System,Synthetic,10409,Cosmetic,Internal
410,2025-06-09T09:40:22+00:00,0,0,0,0,Radiator,Engine Parts,Ceramic,10410,Functional,Internal
411,2025-06-09T09:51:09+00:00,0,0,0,0,Battery,Lighting,Plastic,10411,Cosmetic,Internal
412,2025-06-09T09:15:59+00:00,0,0,0,0,Windshield Wiper,Electrical,Ceramic,10412,Structural,Surface
413,2025-06-09T09:16:00+00:00,0,0,0,0,Fuel Tank,Electrical,Aluminum,10413,Structural,Internal
414,2025-06-09T09:10:09+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Synthetic,10414,Functional,Component
415,2025-06-09T09:42:19+00:00,1,0,0,0,Headlight Assembly,Electrical,Ceramic,10415,Cosmetic,Internal
416,2025-06-09T10:16:15+00:00,1,1,0,0,Alternator,Engine Parts,Synthetic,10416,Functional,Component
417,2025-06-09T09:16:00+00:00,1,0,0,1,Spark Plug,Ignition,Ceramic,10417,Functional,Surface
418,2025-06-09T09:55:23+00:00,0,0,0,0,Alternator,Electrical,Aluminum,10418,Cosmetic,Surface
419,2025-06-09T09:44:21+00:00,1,1,0,1,Windshield Wiper,Engine Parts,Plastic,10419,Structural,Internal
420,2025-06-09T10:17:11+00:00,1,0,0,1,Radiator,Fuel System,Aluminum,10420,Functional,Internal
421,2025-06-09T09:34:25+00:00,1,0,0,0,Alternator,Electrical,Ceramic,10421,Cosmetic,Component
422,2025-06-09T09:32:31+00:00,1,0,0,0,Battery,Engine Parts,Plastic,10422,Functional,Internal
423,2025-06-09T09:14:00+00:00,1,0,0,0,Brake Pad,Brake System,Ceramic,10423,Structural,Component
424,2025-06-09T09:14:19+00:00,1,0,1,0,Spark Plug,Fuel System,Plastic,10424,Cosmetic,Surface
425,2025-06-09T09:56:03+00:00,1,0,4,1,Alternator,Exterior,Aluminum,10425,Functional,Internal
426,2025-06-09T10:14:55+00:00,0,0,0,1,Alternator,Electrical,Metal,10426,Functional,Internal
427,2025-06-09T09:11:26+00:00,0,0,0,0,Windshield Wiper,Engine Parts,Plastic,10427,Structural,Internal
428,2025-06-09T09:48:34+00:00,1,0,0,1,Windshield Wiper,Electrical,Synthetic,10428,Functional,Component
429,2025-06-09T09:18:34+00:00,1,1,0,1,Engine Oil Filter,Engine Parts,Metal,10429,Cosmetic,Surface
430,2025-06-09T10:07:31+00:00,1,0,0,1,Air Filter,Engine Parts,Aluminum,10430,Structural,Internal
431,2025-06-09T09:33:08+00:00,1,0,0,1,Air Filter,Exterior,Aluminum,10431,Functional,Surface
432,2025-06-09T09:40:02+00:00,0,0,0,1,Radiator,Lighting,Metal,10432,Functional,Component
433,2025-06-09T09:42:01+00:00,1,0,2,1,Air Filter,Brake System,Synthetic,10433,Structural,Surface
434,2025-06-09T09:39:23+00:00,1,0,0,0,Alternator,Brake System,Ceramic,10434,Structural,Component
435,2025-06-09T09:23:39+00:00,1,0,0,0,Spark Plug,Electrical,Aluminum,10435,Structural,Internal
436,2025-06-09T09:32:50+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Ceramic,10436,Structural,Internal
437,2025-06-09T09:20:46+00:00,0,0,0,1,Spark Plug,Engine Parts,Ceramic,10437,Functional,Internal
438,2025-06-09T09:30:00+00:00,0,0,0,1,Alternator,Brake System,Ceramic,10438,Functional,Component
439,2025-06-09T09:17:19+00:00,1,0,0,1,Fuel Tank,Lighting,Ceramic,10439,Functional,Internal
440,2025-06-09T10:11:32+00:00,1,0,0,0,Headlight Assembly,Engine Parts,Synthetic,10440,Structural,Surface
441,2025-06-09T09:46:02+00:00,1,0,0,0,Radiator,Cooling,Aluminum,10441,Functional,Internal
442,2025-06-09T09:58:06+00:00,1,0,1,0,Battery,Electrical,Ceramic,10442,Cosmetic,Component
443,2025-06-09T09:22:42+00:00,0,0,1,0,Headlight Assembly,Fuel System,Ceramic,10443,Cosmetic,Component
444,2025-06-09T09:28:44+00:00,1,0,0,1,Brake Pad,Electrical,Aluminum,10444,Structural,Component
445,2025-06-09T09:53:04+00:00,1,0,0,0,Fuel Tank,Ignition,Ceramic,10445,Structural,Surface
446,2025-06-09T09:46:40+00:00,1,0,0,1,Headlight Assembly,Engine Parts,Plastic,10446,Structural,Internal
447,2025-06-09T09:09:50+00:00,0,0,0,1,Air Filter,Engine Parts,Metal,10447,Cosmetic,Component
448,2025-06-09T09:36:45+00:00,0,0,0,1,Headlight Assembly,Exterior,Synthetic,10448,Cosmetic,Component
449,2025-06-09T09:55:42+00:00,0,0,0,1,Radiator,Engine Parts,Plastic,10449,Structural,Surface
450,2025-06-09T09:20:08+00:00,1,0,0,1,Alternator,Cooling,Synthetic,10450,Cosmetic,Component
451,2025-06-09T09:24:18+00:00,0,0,0,1,Alternator,Brake System,Aluminum,10451,Structural,Component
452,2025-06-09T09:26:13+00:00,0,1,0,1,Radiator,Engine Parts,Ceramic,10452,Cosmetic,Internal
453,2025-06-09T10:16:33+00:00,1,0,0,1,Headlight Assembly,Electrical,Metal,10453,Cosmetic,Internal
454,2025-06-09T10:02:40+00:00,0,0,0,1,Spark Plug,Cooling,Plastic,10454,Functional,Component
455,2025-06-09T09:48:15+00:00,1,0,0,1,Air Filter,Exterior,Aluminum,10455,Structural,Component
456,2025-06-09T09:22:22+00:00,0,0,2,0,Windshield Wiper,Ignition,Aluminum,10456,Functional,Internal
457,2025-06-09T10:16:52+00:00,1,0,1,1,Spark Plug,Brake System,Ceramic,10457,Structural,Component
458,2025-06-09T09:38:24+00:00,0,0,0,1,Air Filter,Fuel System,Ceramic,10458,Functional,Surface
459,2025-06-09T10:14:55+00:00,0,0,0,1,Radiator,Fuel System,Synthetic,10459,Functional,Internal
460,2025-06-09T09:07:34+00:00,0,0,0,0,Windshield Wiper,Fuel System,Plastic,10460,Functional,Internal
461,2025-06-09T09:34:25+00:00,1,0,0,1,Brake Pad,Electrical,Aluminum,10461,Structural,Internal
462,2025-06-09T09:13:20+00:00,0,0,0,0,Engine Oil Filter,Cooling,Ceramic,10462,Functional,Surface
463,2025-06-09T10:11:12+00:00,0,0,0,0,Brake Pad,Exterior,Metal,10463,Cosmetic,Internal
464,2025-06-09T09:36:06+00:00,0,0,0,1,Air Filter,Fuel System,Ceramic,10464,Structural,Surface
465,2025-06-09T09:36:25+00:00,1,0,0,1,Air Filter,Engine Parts,Ceramic,10465,Cosmetic,Internal
466,2025-06-09T10:05:15+00:00,0,0,0,0,Brake Pad,Engine Parts,Synthetic,10466,Structural,Internal
